algorithm,heap_type,graph_source,graph_family,graph_size,graph_parameters,seed,start_vertex,output_value,comparison_count,cut_count,decrease_key_count,distance_checksum,edge_scan_count,extract_min_count,graph_average_degree,graph_directed,graph_maximum_degree,graph_num_edges,graph_num_vertices,insert_count,link_count,meld_count,mst_weight,node_allocation_count,peak_size,pointer_traversal_count,reachable_output_count,reachable_vertex_count,relax_attempt_count,successful_decrease_key_count,successful_key_update_count,successful_relax_count,swap_count,visited_vertex_count
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,1789.0,761,92,97,,600,100,6.0,False,12,300,100,100,664,664,1789.0,100,56,739,,,,97,196,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",1,0,1789.0,1181,63,97,,600,100,6.0,False,12,300,100,100,290,0,1789.0,100,56,2068,,,,97,196,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,1080.0,171,0,11,1080.0,158,25,6.32,False,10,79,25,25,0,0,,0,17,0,25,25,79,11,,35,82,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,1080.0,124,11,11,1080.0,158,25,6.32,False,10,79,25,25,113,113,,25,17,115,25,25,79,11,,35,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,1080.0,172,3,11,1080.0,158,25,6.32,False,10,79,25,25,47,0,,25,17,328,25,25,79,11,,35,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",1,12,1731.0,185,0,22,1731.0,158,25,6.32,False,10,79,25,25,0,0,,0,17,0,25,25,79,22,,46,72,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",1,12,1731.0,156,21,22,1731.0,158,25,6.32,False,10,79,25,25,134,134,,25,17,144,25,25,79,22,,46,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",1,12,1731.0,213,4,22,1731.0,158,25,6.32,False,10,79,25,25,52,0,,25,17,349,25,25,79,22,,46,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",1,24,1280.0,181,0,18,1280.0,158,25,6.32,False,10,79,25,25,0,0,,0,17,0,25,25,79,18,,42,75,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",1,24,1280.0,152,17,18,1280.0,158,25,6.32,False,10,79,25,25,134,134,,25,17,137,25,25,79,18,,42,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",1,24,1280.0,208,4,18,1280.0,158,25,6.32,False,10,79,25,25,56,0,,25,17,366,25,25,79,18,,42,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,401.0,217,0,22,,158,25,6.32,False,10,79,25,25,0,0,401.0,0,17,0,,,,22,46,,113,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,401.0,108,20,22,,158,25,6.32,False,10,79,25,25,86,86,401.0,25,17,88,,,,22,46,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",1,0,401.0,196,16,22,,158,25,6.32,False,10,79,25,25,44,0,401.0,25,17,309,,,,22,46,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,2359.0,491,0,39,2359.0,368,50,7.36,False,14,184,50,50,0,0,,0,34,0,50,50,184,39,,88,209,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,2359.0,398,39,39,2359.0,368,50,7.36,False,14,184,50,50,359,359,,50,34,354,50,50,184,39,,88,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,2359.0,560,17,39,2359.0,368,50,7.36,False,14,184,50,50,158,0,,50,34,1034,50,50,184,39,,88,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",1,25,2871.0,479,0,35,2871.0,368,50,7.36,False,14,184,50,50,0,0,,0,35,0,50,50,184,35,,84,209,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",1,25,2871.0,367,35,35,2871.0,368,50,7.36,False,14,184,50,50,332,332,,50,35,333,50,50,184,35,,84,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",1,25,2871.0,544,17,35,2871.0,368,50,7.36,False,14,184,50,50,164,0,,50,35,1034,50,50,184,35,,84,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",1,49,3659.0,453,0,38,3659.0,368,50,7.36,False,14,184,50,50,0,0,,0,32,0,50,50,184,38,,87,186,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",1,49,3659.0,383,38,38,3659.0,368,50,7.36,False,14,184,50,50,345,345,,50,32,362,50,50,184,38,,87,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",1,49,3659.0,554,16,38,3659.0,368,50,7.36,False,14,184,50,50,159,0,,50,32,1030,50,50,184,38,,87,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,727.0,606,0,69,,368,50,7.36,False,14,184,50,50,0,0,727.0,0,36,0,,,,69,118,,292,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,727.0,377,69,69,,368,50,7.36,False,14,184,50,50,308,308,727.0,50,36,396,,,,69,118,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",1,0,727.0,559,35,69,,368,50,7.36,False,14,184,50,50,116,0,727.0,50,36,820,,,,69,118,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,3617.0,1256,0,102,3617.0,1008,100,10.08,False,20,504,100,100,0,0,,0,69,0,100,100,504,102,,201,554,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,3617.0,1066,102,102,3617.0,1008,100,10.08,False,20,504,100,100,964,964,,100,69,1015,100,100,504,102,,201,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,3617.0,1481,38,102,3617.0,1008,100,10.08,False,20,504,100,100,435,0,,100,69,2752,100,100,504,102,,201,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",1,50,5428.0,1234,0,102,5428.0,1008,100,10.08,False,20,504,100,100,0,0,,0,70,0,100,100,504,102,,201,524,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",1,50,5428.0,1062,102,102,5428.0,1008,100,10.08,False,20,504,100,100,960,960,,100,70,994,100,100,504,102,,201,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",1,50,5428.0,1436,34,102,5428.0,1008,100,10.08,False,20,504,100,100,414,0,,100,70,2647,100,100,504,102,,201,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",1,99,4955.0,1214,0,97,4955.0,1008,100,10.08,False,20,504,100,100,0,0,,0,67,0,100,100,504,97,,196,516,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",1,99,4955.0,1036,97,97,4955.0,1008,100,10.08,False,20,504,100,100,939,939,,100,67,968,100,100,504,97,,196,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",1,99,4955.0,1459,35,97,4955.0,1008,100,10.08,False,20,504,100,100,438,0,,100,67,2742,100,100,504,97,,196,0,
prim,binary,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,1253.0,1464,0,149,,1008,100,10.08,False,20,504,100,100,0,0,1253.0,0,68,0,,,,149,248,,712,100
prim,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,1253.0,954,149,149,,1008,100,10.08,False,20,504,100,100,805,805,1253.0,100,68,895,,,,149,248,,0,100
prim,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",1,0,1253.0,1406,93,149,,1008,100,10.08,False,20,504,100,100,338,0,1253.0,100,68,2224,,,,149,248,,0,100
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",1,0,2484.0,127,0,8,2484.0,80,25,3.2,False,4,40,25,25,0,0,,0,11,0,25,25,40,8,,32,59,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",1,0,2484.0,81,7,8,2484.0,80,25,3.2,False,4,40,25,25,73,73,,25,11,71,25,25,40,8,,32,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",1,0,2484.0,122,3,8,2484.0,80,25,3.2,False,4,40,25,25,31,0,,25,11,237,25,25,40,8,,32,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",1,12,2665.0,133,0,6,2665.0,80,25,3.2,False,4,40,25,25,0,0,,0,11,0,25,25,40,6,,30,61,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",1,12,2665.0,86,6,6,2665.0,80,25,3.2,False,4,40,25,25,80,80,,25,11,78,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",1,12,2665.0,144,3,6,2665.0,80,25,3.2,False,4,40,25,25,44,0,,25,11,300,25,25,40,6,,30,0,
dijkstra,binary,synthetic,grid_2d,25,"rows=5,cols=5",1,24,2948.0,101,0,6,2948.0,80,25,3.2,False,4,40,25,25,0,0,,0,8,0,25,25,40,6,,30,45,
dijkstra,pairing,synthetic,grid_2d,25,"rows=5,cols=5",1,24,2948.0,74,4,6,2948.0,80,25,3.2,False,4,40,25,25,68,68,,25,8,66,25,25,40,6,,30,0,
dijkstra,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",1,24,2948.0,107,3,6,2948.0,80,25,3.2,False,4,40,25,25,28,0,,25,8,214,25,25,40,6,,30,0,
prim,binary,synthetic,grid_2d,25,"rows=5,cols=5",1,0,685.0,152,0,11,,80,25,3.2,False,4,40,25,25,0,0,685.0,0,12,0,,,,11,35,,80,25
prim,pairing,synthetic,grid_2d,25,"rows=5,cols=5",1,0,685.0,72,9,11,,80,25,3.2,False,4,40,25,25,61,61,685.0,25,12,58,,,,11,35,,0,25
prim,fibonacci,synthetic,grid_2d,25,"rows=5,cols=5",1,0,685.0,121,8,11,,80,25,3.2,False,4,40,25,25,26,0,685.0,25,12,213,,,,11,35,,0,25
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",1,0,14508.0,373,0,19,14508.0,224,64,3.5,False,4,112,64,64,0,0,,0,13,0,64,64,112,19,,82,166,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",1,0,14508.0,287,17,19,14508.0,224,64,3.5,False,4,112,64,64,268,268,,64,13,263,64,64,112,19,,82,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",1,0,14508.0,422,4,19,14508.0,224,64,3.5,False,4,112,64,64,131,0,,64,13,880,64,64,112,19,,82,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",1,32,13333.0,374,0,19,13333.0,224,64,3.5,False,4,112,64,64,0,0,,0,12,0,64,64,112,19,,82,153,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",1,32,13333.0,284,18,19,13333.0,224,64,3.5,False,4,112,64,64,265,265,,64,12,267,64,64,112,19,,82,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",1,32,13333.0,442,9,19,13333.0,224,64,3.5,False,4,112,64,64,136,0,,64,12,911,64,64,112,19,,82,0,
dijkstra,binary,synthetic,grid_2d,64,"rows=8,cols=8",1,63,15541.0,389,0,18,15541.0,224,64,3.5,False,4,112,64,64,0,0,,0,14,0,64,64,112,18,,81,172,
dijkstra,pairing,synthetic,grid_2d,64,"rows=8,cols=8",1,63,15541.0,293,18,18,15541.0,224,64,3.5,False,4,112,64,64,275,275,,64,14,271,64,64,112,18,,81,0,
dijkstra,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",1,63,15541.0,422,4,18,15541.0,224,64,3.5,False,4,112,64,64,121,0,,64,14,873,64,64,112,18,,81,0,
prim,binary,synthetic,grid_2d,64,"rows=8,cols=8",1,0,2064.0,480,0,31,,224,64,3.5,False,4,112,64,64,0,0,2064.0,0,17,0,,,,31,94,,260,64
prim,pairing,synthetic,grid_2d,64,"rows=8,cols=8",1,0,2064.0,232,28,31,,224,64,3.5,False,4,112,64,64,201,201,2064.0,64,17,195,,,,31,94,,0,64
prim,fibonacci,synthetic,grid_2d,64,"rows=8,cols=8",1,0,2064.0,390,18,31,,224,64,3.5,False,4,112,64,64,86,0,2064.0,64,17,715,,,,31,94,,0,64
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",1,0,28586.0,667,0,21,28586.0,360,100,3.6,False,4,180,100,100,0,0,,0,20,0,100,100,180,21,,120,302,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",1,0,28586.0,481,21,21,28586.0,360,100,3.6,False,4,180,100,100,460,460,,100,20,467,100,100,180,21,,120,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",1,0,28586.0,755,10,21,28586.0,360,100,3.6,False,4,180,100,100,238,0,,100,20,1633,100,100,180,21,,120,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",1,50,31264.0,684,0,25,31264.0,360,100,3.6,False,4,180,100,100,0,0,,0,18,0,100,100,180,25,,124,303,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",1,50,31264.0,513,25,25,31264.0,360,100,3.6,False,4,180,100,100,488,488,,100,18,491,100,100,180,25,,124,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",1,50,31264.0,780,11,25,31264.0,360,100,3.6,False,4,180,100,100,248,0,,100,18,1658,100,100,180,25,,124,0,
dijkstra,binary,synthetic,grid_2d,100,"rows=10,cols=10",1,99,32399.0,641,0,23,32399.0,360,100,3.6,False,4,180,100,100,0,0,,0,15,0,100,100,180,23,,122,277,
dijkstra,pairing,synthetic,grid_2d,100,"rows=10,cols=10",1,99,32399.0,477,21,23,32399.0,360,100,3.6,False,4,180,100,100,454,454,,100,15,477,100,100,180,23,,122,0,
dijkstra,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",1,99,32399.0,761,13,23,32399.0,360,100,3.6,False,4,180,100,100,242,0,,100,15,1626,100,100,180,23,,122,0,
prim,binary,synthetic,grid_2d,100,"rows=10,cols=10",1,0,3414.0,976,0,50,,360,100,3.6,False,4,180,100,100,0,0,3414.0,0,28,0,,,,50,149,,543,100
prim,pairing,synthetic,grid_2d,100,"rows=10,cols=10",1,0,3414.0,366,44,50,,360,100,3.6,False,4,180,100,100,316,316,3414.0,100,28,312,,,,50,149,,0,100
prim,fibonacci,synthetic,grid_2d,100,"rows=10,cols=10",1,0,3414.0,686,33,50,,360,100,3.6,False,4,180,100,100,153,0,3414.0,100,28,1276,,,,50,149,,0,100
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,1655.0,180,0,16,1655.0,150,25,6.0,False,10,75,25,25,0,0,,0,16,0,25,25,75,16,,40,76,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,1655.0,141,15,16,1655.0,150,25,6.0,False,10,75,25,25,125,125,,25,16,127,25,25,75,16,,40,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,1655.0,198,5,16,1655.0,150,25,6.0,False,10,75,25,25,53,0,,25,16,359,25,25,75,16,,40,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",2,12,1450.0,169,0,17,1450.0,150,25,6.0,False,10,75,25,25,0,0,,0,15,0,25,25,75,17,,41,70,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",2,12,1450.0,137,17,17,1450.0,150,25,6.0,False,10,75,25,25,120,120,,25,15,118,25,25,75,17,,41,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",2,12,1450.0,203,5,17,1450.0,150,25,6.0,False,10,75,25,25,52,0,,25,15,358,25,25,75,17,,41,0,
dijkstra,binary,synthetic,sparse_er_nm,25,"n=25,m=75",2,24,1493.0,176,0,15,1493.0,150,25,6.0,False,10,75,25,25,0,0,,0,16,0,25,25,75,15,,39,78,
dijkstra,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",2,24,1493.0,136,14,15,1493.0,150,25,6.0,False,10,75,25,25,121,121,,25,16,113,25,25,75,15,,39,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",2,24,1493.0,191,7,15,1493.0,150,25,6.0,False,10,75,25,25,50,0,,25,16,345,25,25,75,15,,39,0,
prim,binary,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,457.0,201,0,25,,150,25,6.0,False,10,75,25,25,0,0,457.0,0,15,0,,,,25,49,,91,25
prim,pairing,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,457.0,130,23,25,,150,25,6.0,False,10,75,25,25,105,105,457.0,25,15,117,,,,25,49,,0,25
prim,fibonacci,synthetic,sparse_er_nm,25,"n=25,m=75",2,0,457.0,205,13,25,,150,25,6.0,False,10,75,25,25,43,0,457.0,25,15,313,,,,25,49,,0,25
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,2371.0,488,0,41,2371.0,300,50,6.0,False,12,150,50,50,0,0,,0,31,0,50,50,150,41,,90,213,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,2371.0,395,41,41,2371.0,300,50,6.0,False,12,150,50,50,354,354,,50,31,414,50,50,150,41,,90,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,2371.0,587,23,41,2371.0,300,50,6.0,False,12,150,50,50,175,0,,50,31,1088,50,50,150,41,,90,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",2,25,3488.0,461,0,38,3488.0,300,50,6.0,False,12,150,50,50,0,0,,0,32,0,50,50,150,38,,87,194,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",2,25,3488.0,382,37,38,3488.0,300,50,6.0,False,12,150,50,50,344,344,,50,32,358,50,50,150,38,,87,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",2,25,3488.0,548,14,38,3488.0,300,50,6.0,False,12,150,50,50,159,0,,50,32,1025,50,50,150,38,,87,0,
dijkstra,binary,synthetic,sparse_er_nm,50,"n=50,m=150",2,49,3594.0,458,0,37,3594.0,300,50,6.0,False,12,150,50,50,0,0,,0,31,0,50,50,150,37,,86,193,
dijkstra,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",2,49,3594.0,379,36,37,3594.0,300,50,6.0,False,12,150,50,50,342,342,,50,31,344,50,50,150,37,,86,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",2,49,3594.0,558,12,37,3594.0,300,50,6.0,False,12,150,50,50,157,0,,50,31,1044,50,50,150,37,,86,0,
prim,binary,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,809.0,565,0,58,,300,50,6.0,False,12,150,50,50,0,0,809.0,0,33,0,,,,58,107,,277,50
prim,pairing,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,809.0,333,58,58,,300,50,6.0,False,12,150,50,50,275,275,809.0,50,33,307,,,,58,107,,0,50
prim,fibonacci,synthetic,sparse_er_nm,50,"n=50,m=150",2,0,809.0,560,43,58,,300,50,6.0,False,12,150,50,50,133,0,809.0,50,33,888,,,,58,107,,0,50
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,8833.0,1034,0,41,8833.0,600,100,6.0,False,12,300,100,100,0,0,,0,55,0,100,100,300,41,,140,463,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,8833.0,837,41,41,8833.0,600,100,6.0,False,12,300,100,100,796,796,,100,55,812,100,100,300,41,,140,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,8833.0,1195,19,41,8833.0,600,100,6.0,False,12,300,100,100,393,0,,100,55,2531,100,100,300,41,,140,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",2,50,9359.0,1059,0,50,9359.0,600,100,6.0,False,12,300,100,100,0,0,,0,56,0,100,100,300,50,,149,474,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",2,50,9359.0,863,50,50,9359.0,600,100,6.0,False,12,300,100,100,813,813,,100,56,814,100,100,300,50,,149,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",2,50,9359.0,1209,14,50,9359.0,600,100,6.0,False,12,300,100,100,381,0,,100,56,2489,100,100,300,50,,149,0,
dijkstra,binary,synthetic,sparse_er_nm,100,"n=100,m=300",2,99,10153.0,1028,0,46,10153.0,600,100,6.0,False,12,300,100,100,0,0,,0,52,0,100,100,300,46,,145,460,
dijkstra,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",2,99,10153.0,828,46,46,10153.0,600,100,6.0,False,12,300,100,100,782,782,,100,52,780,100,100,300,46,,145,0,
dijkstra,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",2,99,10153.0,1147,16,46,10153.0,600,100,6.0,False,12,300,100,100,363,0,,100,52,2373,100,100,300,46,,145,0,
prim,binary,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,2376.0,1346,0,108,,600,100,6.0,False,12,300,100,100,0,0,2376.0,0,53,0,,,,108,207,,690,100
prim,pairing,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,2376.0,729,107,108,,600,100,6.0,False,12,300,100,100,621,621,2376.0,100,53,712,,,,108,207,,0,100
prim,fibonacci,synthetic,sparse_er_nm,100,"n=100,m=300",2,0,2376.0,1179,74,108,,600,100,6.0,False,12,300,100,100,291,0,2376.0,100,53,1988,,,,108,207,,0,100
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,1698.0,167,0,14,1698.0,160,25,6.4,False,10,80,25,25,0,0,,0,16,0,25,25,80,14,,38,70,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,1698.0,139,13,14,1698.0,160,25,6.4,False,10,80,25,25,125,125,,25,16,135,25,25,80,14,,38,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,1698.0,210,7,14,1698.0,160,25,6.4,False,10,80,25,25,60,0,,25,16,392,25,25,80,14,,38,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",2,12,1468.0,170,0,12,1468.0,160,25,6.4,False,10,80,25,25,0,0,,0,16,0,25,25,80,12,,36,74,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",2,12,1468.0,120,12,12,1468.0,160,25,6.4,False,10,80,25,25,108,108,,25,16,115,25,25,80,12,,36,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",2,12,1468.0,171,7,12,1468.0,160,25,6.4,False,10,80,25,25,45,0,,25,16,318,25,25,80,12,,36,0,
dijkstra,binary,synthetic,dense_er_np,25,"n=25,p=0.2",2,24,1947.0,161,0,13,1947.0,160,25,6.4,False,10,80,25,25,0,0,,0,16,0,25,25,80,13,,37,68,
dijkstra,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",2,24,1947.0,126,13,13,1947.0,160,25,6.4,False,10,80,25,25,113,113,,25,16,110,25,25,80,13,,37,0,
dijkstra,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",2,24,1947.0,187,6,13,1947.0,160,25,6.4,False,10,80,25,25,50,0,,25,16,341,25,25,80,13,,37,0,
prim,binary,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,485.0,206,0,24,,160,25,6.4,False,10,80,25,25,0,0,485.0,0,15,0,,,,24,48,,101,25
prim,pairing,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,485.0,115,24,24,,160,25,6.4,False,10,80,25,25,91,91,485.0,25,15,122,,,,24,48,,0,25
prim,fibonacci,synthetic,dense_er_np,25,"n=25,p=0.2",2,0,485.0,188,18,24,,160,25,6.4,False,10,80,25,25,36,0,485.0,25,15,269,,,,24,48,,0,25
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,1523.0,481,0,44,1523.0,358,50,7.16,False,15,179,50,50,0,0,,0,31,0,50,50,179,44,,93,201,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,1523.0,408,44,44,1523.0,358,50,7.16,False,15,179,50,50,364,364,,50,31,373,50,50,179,44,,93,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,1523.0,547,16,44,1523.0,358,50,7.16,False,15,179,50,50,145,0,,50,31,967,50,50,179,44,,93,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",2,25,1600.0,473,0,36,1600.0,358,50,7.16,False,15,179,50,50,0,0,,0,31,0,50,50,179,36,,85,210,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",2,25,1600.0,362,36,36,1600.0,358,50,7.16,False,15,179,50,50,326,326,,50,31,320,50,50,179,36,,85,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",2,25,1600.0,518,15,36,1600.0,358,50,7.16,False,15,179,50,50,150,0,,50,31,966,50,50,179,36,,85,0,
dijkstra,binary,synthetic,dense_er_np,50,"n=50,p=0.12",2,49,2322.0,471,0,46,2322.0,358,50,7.16,False,15,179,50,50,0,0,,0,34,0,50,50,179,46,,95,181,
dijkstra,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",2,49,2322.0,409,46,46,2322.0,358,50,7.16,False,15,179,50,50,363,363,,50,34,391,50,50,179,46,,95,0,
dijkstra,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",2,49,2322.0,575,16,46,2322.0,358,50,7.16,False,15,179,50,50,161,0,,50,34,1027,50,50,179,46,,95,0,
prim,binary,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,563.0,550,0,61,,358,50,7.16,False,15,179,50,50,0,0,563.0,0,31,0,,,,61,110,,249,50
prim,pairing,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,563.0,385,58,61,,358,50,7.16,False,15,179,50,50,324,324,563.0,50,31,389,,,,61,110,,0,50
prim,fibonacci,synthetic,dense_er_np,50,"n=50,p=0.12",2,0,563.0,589,38,61,,358,50,7.16,False,15,179,50,50,144,0,563.0,50,31,946,,,,61,110,,0,50
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",2,0,3242.0,1224,0,95,3242.0,982,100,9.82,False,18,491,100,100,0,0,,0,69,0,100,100,491,95,,194,539,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",2,0,3242.0,1032,94,95,3242.0,982,100,9.82,False,18,491,100,100,937,937,,100,69,976,100,100,491,95,,194,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",2,0,3242.0,1427,36,95,3242.0,982,100,9.82,False,18,491,100,100,424,0,,100,69,2681,100,100,491,95,,194,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",2,50,3252.0,1256,0,103,3252.0,982,100,9.82,False,18,491,100,100,0,0,,0,70,0,100,100,491,103,,202,543,
dijkstra,pairing,synthetic,dense_er_np,100,"n=100,p=0.08",2,50,3252.0,1039,103,103,3252.0,982,100,9.82,False,18,491,100,100,936,936,,100,70,952,100,100,491,103,,202,0,
dijkstra,fibonacci,synthetic,dense_er_np,100,"n=100,p=0.08",2,50,3252.0,1474,42,103,3252.0,982,100,9.82,False,18,491,100,100,438,0,,100,70,2746,100,100,491,103,,202,0,
dijkstra,binary,synthetic,dense_er_np,100,"n=100,p=0.08",2,99,4307.0,1228,0,94,4307.0,982,100,9.82,False,18,491,100,100,0,0,,0,67,0,100,100,491,94,,193,534,
